participant_id	clusters	similarity	relabel accuracy
100307	2	0.7539333848826717	0.9509166173861621
100408	2	0.8001332293296578	0.9627439384979303
101107	2	0.7772877002404159	0.9195742164399764
101309	2	0.7482488609566771	0.9112950916617386
101915	2	0.8828411245725953	0.9615612063867534
103111	2	0.9120061145055698	0.9716144293317563
103414	2	0.6271449902222321	0.911886457717327
103818	2	0.8410205963045828	0.9633353045535187
105014	2	0.9052675281744245	0.9591957421643997
105115	2	0.891743501915479	0.9733885274985216
106016	2	0.8607353646010454	0.9532820816085157
108828	2	0.828088486982269	0.9562389118864577
110411	2	0.7175735236723455	0.9284447072738025
111312	2	0.849845585561832	0.94795978710822
111716	2	0.8562066921179263	0.9639266706091071
113619	2	0.8046380520511098	0.9331756357185098
113922	2	0.5733632565948181	0.8947368421052632
114419	2	0.7915433027660416	0.9580130100532229
115320	2	0.8629386412242482	0.9692489651094027
116524	2	0.8895725717187383	0.9526907155529273
117122	2	0.8607697727153373	0.9450029568302779
118528	2	0.7940725799498733	0.9325842696629213
118730	2	0.8237474970211575	0.9645180366646955
118932	2	0.9210582887002048	0.9822590183323477
120111	2	0.7334092514372115	0.9355410999408634
122317	2	0.768425102847578	0.9515079834417505
122620	2	0.9029646995581457	0.9680662329982259
123117	2	0.9007436498077537	0.9733885274985216
123925	2	0.823852862912656	0.9420461265523359
124422	2	0.8174287271738402	0.9308101714961561
125525	2	0.9142824266331976	0.9603784742755765
126325	2	0.8259695176121378	0.9367238320520402
127630	2	0.7916314779229795	0.9343583678296866
127933	2	0.7917455529608382	0.9272619751626257
128127	2	0.8607831025451637	0.9473684210526315
128632	2	0.8850670290754672	0.9526907155529273
129028	2	0.20609061250314278	0.7143701951507984
130013	2	0.8088996562463273	0.9367238320520402
130316	2	0.8409140254625477	0.9716144293317563
131217	2	0.9165365094125807	0.9787108219988173
131722	2	0.7627597168460041	0.918982850384388
133019	2	0.8343723760688604	0.9568302779420461
133928	2	0.6724729993150895	0.8876404494382022
135225	2	0.7746933221369477	0.9544648137196925
135932	2	0.9007685873955388	0.9627439384979303
136732	2	0.8762304784150822	0.9538734476641041
136833	2	0.8739603585490451	0.9662921348314607
138534	2	0.5107284703441145	0.8409225310467179
139637	2	0.9233522108263718	0.9745712596096984
140925	2	0.8650885837364598	0.9710230632761679
144832	2	0.7110816626421501	0.9373151981076286
146432	2	0.8409087755614876	0.9550561797752809
147737	2	0.8173238479869723	0.9319929036073329
148335	2	0.7118359291529421	0.901833234772324
148840	2	0.6812365869494521	0.9284447072738025
149337	2	0.7335442665695647	0.9497338852749853
149539	2	0.9007436498077537	0.9698403311649911
149741	2	0.8519074455977593	0.9627439384979303
151223	2	0.7194118006519399	0.9408633944411591
151526	2	0.7897830797377569	0.9550561797752809
151627	2	0.7772793443524771	0.9254878769958604
153025	2	0.8497840168555348	0.960969840331165
154734	2	0.8001456474219565	0.9390892962743939
156637	2	0.8346366255886605	0.9461856889414547
159340	2	0.6972991123536784	0.9319929036073329
160123	2	0.6083367041224157	0.905972797161443
161731	2	0.8474769987180643	0.9603784742755765
162733	2	0.5463925307583125	0.885866351271437
163129	2	0.9211045426699327	0.9645180366646955
176542	2	0.8717212804079445	0.9503252513305737
178950	2	0.5428719397317755	0.8846836191602602
188347	2	0.7852882476904225	0.9515079834417505
190031	2	0.7877628215818365	0.9284447072738025
192540	2	0.7726276819257478	0.9503252513305737
196750	2	0.8475000751008286	0.9615612063867534
198451	2	0.8368082189865604	0.9420461265523359
199655	2	0.9029812103751576	0.9822590183323477
201111	2	0.8650815036589748	0.9674748669426375
208226	2	0.9210540189028014	0.9775280898876404
211417	2	0.7835406192280685	0.9319929036073329
211720	2	0.7194016364247265	0.9337670017740982
212318	2	0.7918946552156327	0.9343583678296866
214423	2	0.7132270523080325	0.924896510940272
221319	2	0.6839686459329406	0.9231224127735068
239944	2	0.813153191040023	0.9402720283855707
245333	2	0.8850746349318881	0.97397989355411
280739	2	0.8475465127450639	0.9662921348314607
298051	2	0.7293917685234552	0.9461856889414547
