participant_id	clusters	similarity	relabel accuracy
136732	2	0.7573804617625184	0.9693877551020408
100307	2	0.6764444563044127	0.9183673469387755
100408	2	0.8808946673292508	0.9421768707482994
101107	2	0.010110233185645873	0.5884353741496599
101309	2	0.4517336201821044	0.8503401360544217
101915	2	0.7934635243065926	0.9183673469387755
103111	2	0.4517400412402373	0.8639455782312925
103414	2	0.4988370821049456	0.8877551020408163
103818	2	0.5687705486543532	0.8571428571428571
105014	2	0.16945970365348192	0.7346938775510204
105115	2	0.8808938701707104	0.9625850340136054
106016	2	0.8303763421596745	0.9217687074829932
108828	2	0.8179790736035353	0.9183673469387755
110411	2	0.3727095530254602	0.8333333333333334
111312	2	0.842862916725492	0.9659863945578231
111716	2	0.6214287277712096	0.9285714285714286
113619	2	0.5791209286349993	0.8605442176870748
113922	2	0.6431828287608823	0.8741496598639455
114419	2	0.6764444563044127	0.9047619047619048
115320	2	0.8554474143631273	0.9761904761904762
116524	2	0.6764712520312047	0.8775510204081632
117122	2	0.7455421743233095	0.9115646258503401
118528	2	0.7813362018344051	0.935374149659864
118730	2	0.7221522682223672	0.891156462585034
118932	2	0.48921801865118547	0.8843537414965986
120111	2	0.6541657369467321	0.9047619047619048
122317	2	0.7813362018344051	0.9149659863945578
122620	2	0.6652679904727864	0.9013605442176871
123117	2	0.8808946673292508	0.9489795918367347
123925	2	0.7455345105365532	0.9523809523809523
124422	2	0.8937573478794466	0.9455782312925171
125525	2	0.5483351348701753	0.8639455782312925
126325	2	0.676456636730449	0.8843537414965986
127630	2	0.5687774022438093	0.8503401360544217
127933	2	0.6541506918365969	0.9319727891156463
128127	2	0.8681237244386517	0.9727891156462585
128632	2	0.5283001401530619	0.8435374149659864
129028	2	0.4988915811094923	0.8605442176870748
130013	2	0.7934652521400463	0.9115646258503401
130316	2	0.8808946673292508	0.9421768707482994
131217	2	0.9197599886538184	0.9523809523809523
131722	2	0.7573901026800262	0.9013605442176871
133019	2	0.5184330599281732	0.826530612244898
133928	2	0.6764463510975863	0.891156462585034
135225	2	0.9594620394472926	0.9625850340136054
135932	2	0.6991017195972788	0.9455782312925171
136833	2	0.6000661987235408	0.8945578231292517
138534	2	0.7573755902707086	0.9149659863945578
139637	2	0.60006335478272	0.9081632653061225
140925	2	0.19911419484618711	0.6972789115646258
144832	2	0.805672197603089	0.9285714285714286
146432	2	0.6431626797986746	0.935374149659864
147737	2	0.7693180730115	0.9183673469387755
148335	2	0.6541501131523727	0.9319727891156463
148840	2	0.7221522682223672	0.891156462585034
149337	2	0.8179758757375134	0.9387755102040817
149539	2	0.9067118070849736	0.9489795918367347
149741	2	0.8056695150944964	0.9625850340136054
151223	2	0.8056711408661205	0.9217687074829932
151526	2	0.7934574766618359	0.9183673469387755
151627	2	0.5584938866216304	0.8673469387755102
153025	2	0.6764509526457593	0.9183673469387755
154734	2	0.6431738739474931	0.8741496598639455
156637	2	0.8303720848808246	0.9625850340136054
159340	2	0.23072738848816493	0.7687074829931972
160123	2	0.8179790736035353	0.9251700680272109
161731	2	0.5895190863563444	0.8639455782312925
162733	2	0.43359870026696107	0.8639455782312925
163129	2	0.7573771126329136	0.9693877551020408
176542	2	0.621423026999131	0.9081632653061225
178950	2	0.6431661127456462	0.8809523809523809
188347	2	0.6107420628680122	0.8571428571428571
190031	2	0.7337918061788551	0.9013605442176871
192540	2	0.8428637054999837	0.9863945578231292
196750	2	0.7693200028398718	0.9115646258503401
198451	2	0.8428637054999837	0.9591836734693877
199655	2	0.8808934715874387	0.9489795918367347
201111	2	0.5483419355415103	0.8367346938775511
208226	2	0.7934635243065926	0.9183673469387755
211417	2	0.8808936210564783	0.9625850340136054
211720	2	0.19324308626939796	0.7006802721088435
212318	2	0.781340592237263	0.935374149659864
214423	2	0.793455921495939	0.9455782312925171
221319	2	0.8056734169006946	0.9217687074829932
239944	2	0.4989443919112362	0.8197278911564626
245333	2	0.9461350874404877	0.9727891156462585
280739	2	0.8179745051891064	0.9795918367346939
298051	2	0.6991044886413023	0.9387755102040817
366446	2	0.6000767376809695	0.9217687074829932
397760	2	0.022591054813290632	0.6122448979591837
