participant_id	clusters	similarity	relabel accuracy
100307	2	0.7828683697011898	0.9541284403669725
100408	2	0.8584764183384963	0.9582985821517932
101107	2	0.0075029130662230565	0.5587989991659716
101309	2	0.31261756753424796	0.7881567973311092
101915	2	0.8006804574343332	0.9374478732276897
103111	2	0.5592526295842498	0.8807339449541285
103414	2	0.6103422242319417	0.8940783986655546
103818	2	0.7192186425900644	0.932443703085905
105014	2	0.7536033523008965	0.9457881567973311
105115	2	0.8708999559659975	0.9766472060050042
106016	2	0.8802684255715961	0.9674728940783986
108828	2	0.7769509711617498	0.939115929941618
110411	2	0.5543350679719905	0.8773978315262719
111312	2	0.8896957495306973	0.9733110925771477
111716	2	0.7858307626474197	0.9499582985821518
113619	2	0.574311258871854	0.8874061718098415
113922	2	0.5692012283081026	0.8707256046705588
114419	2	0.7051045905732729	0.9065888240200167
115320	2	0.9182679373584555	0.9724770642201835
116524	2	0.7564758458390672	0.926605504587156
117122	2	0.5972871643737823	0.8798999165971643
118528	2	0.7740339213180283	0.926605504587156
118730	2	0.8066795424771808	0.9424520433694745
118932	2	0.5518486441043416	0.878231859883236
120111	2	0.680074035546908	0.9107589658048374
122317	2	0.7887949178704673	0.9424520433694745
122620	2	0.6581844472043197	0.9007506255212677
123117	2	0.8522931949232047	0.9566305254378649
123925	2	0.8740143107659725	0.9608006672226855
124422	2	0.9023376111813609	0.9749791492910759
125525	2	0.5717397831836654	0.878231859883236
126325	2	0.5592956998399597	0.8757297748123436
127630	2	0.6207832341447183	0.8890742285237698
127933	2	0.7135668984522034	0.9274395329441201
128127	2	0.8369597989459564	0.9608006672226855
128632	2	0.65548841157386	0.9065888240200167
129028	2	0.5103423276805424	0.8657214345287739
130013	2	0.7887742867062163	0.9441201000834029
130316	2	0.9182670656332289	0.9824854045037531
131217	2	0.9150697990686422	0.9666388657214345
131722	2	0.6855704231968857	0.9074228523769808
133019	2	0.8896967815050597	0.9699749791492911
133928	2	0.7478204963841415	0.9274395329441201
135225	2	0.8928438912439682	0.969140950792327
135932	2	0.7652376674811731	0.9457881567973311
136732	2	0.8096909996278313	0.9566305254378649
136833	2	0.7507101434408212	0.9416180150125104
138534	2	0.762325061295416	0.9249374478732277
139637	2	0.8066889715971283	0.9474562135112594
140925	2	0.7740310273271085	0.926605504587156
144832	2	0.7623010879129073	0.9332777314428691
146432	2	0.8991668913398393	0.9624687239366139
147737	2	0.8677838826778929	0.9608006672226855
148335	2	0.6939388891169411	0.9249374478732277
